year,spp,experiment,replicate,drainage,stream,block,channel,guppy.phenotype,density,structure,light,guppy.freq,riv.pheno,riv.density,riv.size.structure,treatment,color.combo,initial.fish,analysis.use,analysis.use.old,survival,days,date.marked,date.in,date.out,date.died,died.early,removed.early,initial.length,initial.total.length,initial.mass,recap.mass,final.length,recap.length,dissection.length,recap.total.length,dissection.mass,wet.mass.no.ovary.gi,gi.mass,gi.length,initial.sex,final.sex,pregnant,num.embryos,num.imm.eggs,num.imm.eggs.old,stage,wt.mat,wt.imm,somatic.dry.mass,repro.tissue.dry.mass,embryo.dry.mass,embryo.lean.mass,immature.dry,number.regressors,regressor.dry.mass,somatic.lean.mass,off.mass,off.length,num.broods,initial.comments,final.comments,other.comments,marking.group,marked.by,dissection.mark
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1R2Y,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,19.37,NA,0.171,NA,22.75,NA,22.75,NA,0.328,0.254,0.021,NA,F,F,1,6,NA,NA,15,,,0.05742,0.00025,0.01171,0.00988,,NA,NA,0.0486,0.001951667,7.699128891,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1R2O,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,24.51,NA,0.325,NA,24.75,NA,24.75,NA,0.542,0.382,0.056,NA,F,F,1,13,NA,NA,0,,,0.07948,0.00108,0.027,0.02178,,NA,NA,0.07475,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1Y2B,1,1,1,1,31,NA,8/2/2009,11/3/2009,NA,NA,NA,25.46,NA,0.42,NA,27.83,NA,27.83,NA,0.71,0.507,0.063,NA,F,F,1,14,NA,NA,17,,,0.12041,0.00135,0.02958,0.0239,,NA,NA,0.10474,0.002112857,7.897021745,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1Y,1,1,NA,0,6,NA,8/2/2009,14/02/2009,NA,NA,1,12.92,NA,0.068,NA,14.64,NA,NA,NA,0.073,0.063,0.006,NA,F,I,NA,NA,NA,NA,NA,,,0.01262,NA,NA,NA,,NA,NA,0.01094,NA,NA,NA,NA,STAGE 1,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1G,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,11.02,NA,0.032,NA,17.7,NA,17.7,NA,0.183,0.161,0.012,NA,U,I,NA,NA,NA,NA,NA,,,0.03753,NA,NA,NA,,NA,NA,0.02929,NA,NA,NA,NA,STAGE 2,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1Y2O,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,13.84,NA,0.068,NA,17.89,NA,17.89,NA,0.188,0.164,0.011,NA,U,I,NA,NA,NA,NA,NA,,,0.04075,NA,NA,NA,,NA,NA,0.03016,NA,NA,NA,NA,STAGE 3,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1Y2K,1,1,NA,0,6,NA,8/2/2009,14/02/2009,NA,NA,1,17.56,NA,0.114,NA,17.57,NA,NA,NA,0.129,0.113,0.008,NA,M,M,NA,NA,NA,NA,NA,,,0.02373,NA,NA,NA,,NA,NA,0.02202,NA,NA,NA,NA,STAGE 4,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1Y2Y,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,13.66,NA,0.06,NA,16.95,NA,NA,NA,0.134,0.123,0.006,NA,F,M,NA,NA,NA,NA,NA,,,0.02983,NA,NA,NA,,NA,NA,0.02324,NA,NA,NA,NA,STAGE 4,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1R2B,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,14.86,NA,0.064,NA,17.57,NA,NA,NA,0.145,0.13,0.007,NA,I,M,NA,NA,NA,NA,NA,,,0.0307,NA,NA,NA,,NA,NA,0.02474,NA,NA,NA,NA,STAGE 4,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1O,1,1,1,0,NA,NA,8/2/2009,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1R2K,1,1,1,0,NA,NA,8/2/2009,NA,NA,NA,NA,15.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1R,1,1,1,0,NA,NA,8/2/2009,NA,NA,NA,NA,10.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1B2R,2,NA,NA,NA,22,NA,14/02/2009,8/3/2009,NA,NA,NA,16,NA,0.151,NA,23.01,NA,23.01,NA,0.332,0.272,0.023,NA,F,F,1,2,NA,NA,12.5,,,0.05939,0.00044,0.00531,0.00469,,NA,NA,0.05269,0.002655,8.495436543,NA,NA,PROCESSED TOGETHER,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1B2Y,2,NA,NA,NA,22,NA,14/02/2009,8/3/2009,NA,NA,NA,14.69,NA,0.066,NA,16.85,NA,NA,NA,0.135,0.115,0.009,NA,F,M,NA,NA,NA,NA,NA,,,0.02641,NA,NA,NA,,NA,NA,0.02198,NA,NA,NA,NA,STAGE 4,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,3,11,LP,16,large,High,LP,NA,0,NA,NA,1B2O,2,NA,NA,NA,22,NA,14/02/2009,8/3/2009,NA,NA,NA,16.79,NA,0.094,NA,16.74,NA,NA,NA,0.13,0.117,0.006,NA,M,M,NA,NA,NA,NA,NA,,,0.0246,NA,NA,NA,,NA,NA,0.02248,NA,NA,NA,NA,STAGE 4,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM19,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,12.78,NA,NA,NA,0.051,0.041,0.007,NA,NA,F,NA,NA,NA,NA,NA,,,0.0072,NA,NA,NA,,NA,NA,0.00646,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM21,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,12.18,NA,NA,NA,0.053,0.044,0.006,NA,NA,F,NA,NA,NA,NA,NA,,,0.00847,NA,NA,NA,,NA,NA,0.00734,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM22,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,13.05,NA,NA,NA,0.061,0.051,0.005,NA,NA,F,NA,NA,NA,NA,NA,,,0.00988,NA,NA,NA,,NA,NA,0.00843,NA,NA,NA,NA,STAGE 1,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM20,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,13.12,NA,NA,NA,0.063,0.051,0.007,NA,NA,F,NA,NA,NA,NA,NA,,,0.00997,NA,NA,NA,,NA,NA,0.00867,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM24,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,13.39,NA,NA,NA,0.063,0.054,0.005,NA,NA,F,NA,NA,NA,NA,NA,,,0.01093,NA,NA,NA,,NA,NA,0.00919,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM26,0,0,NA,NA,NA,NA,NA,11/3/2009,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,0.07,0.057,0.005,NA,NA,F,NA,NA,NA,NA,NA,,,0.01262,NA,NA,NA,,NA,NA,0.01057,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,2R,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,10.26,NA,0.021,NA,18.52,NA,NA,NA,0.163,0.118,0.015,NA,NA,F,NA,NA,NA,NA,NA,,,0.02634,0.00014,NA,NA,,5,0.00366,0.02319,NA,NA,1,NA,REGRESSORS SAMLL,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM17,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,9.97,NA,NA,NA,0.023,NA,NA,NA,NA,I,NA,NA,NA,NA,NA,,,0.00424,NA,NA,NA,,NA,NA,0.00334,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM16,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,10.41,NA,NA,NA,0.03,0.024,0.004,NA,NA,I,NA,NA,NA,NA,NA,,,0.00428,NA,NA,NA,,NA,NA,0.00385,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM28,0,0,NA,NA,NA,NA,NA,11/3/2009,NA,NA,NA,NA,NA,NA,NA,11.45,NA,NA,NA,0.039,0.03,0.003,NA,NA,I,NA,NA,NA,NA,NA,,,0.00641,NA,NA,NA,,NA,NA,0.0056,NA,NA,NA,NA,STAGE 1,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM25,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,14.54,NA,NA,NA,0.077,0.066,0.007,NA,NA,I,NA,NA,NA,NA,NA,,,0.01268,NA,NA,NA,,NA,NA,0.01103,NA,NA,NA,NA,STAGE 1,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM27,0,0,NA,NA,NA,NA,NA,11/3/2009,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA,0.081,0.067,0.006,NA,NA,I,NA,NA,NA,NA,NA,,,0.01529,NA,NA,NA,,NA,NA,0.01264,NA,NA,NA,NA,STAGE 1,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM12,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,0.006,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0011,NA,NA,NA,,NA,NA,0.00098,NA,NA,NA,NA,HEAVILY DAMAGED,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM3,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,7.47,NA,NA,NA,0.011,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00149,NA,NA,NA,,NA,NA,0.00128,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM6,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,7.56,NA,NA,NA,0.01,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00146,NA,NA,NA,,NA,NA,0.00134,NA,NA,NA,NA,BODY WAS FLATTENED,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM2,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,8.09,NA,NA,NA,0.013,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00172,NA,NA,NA,,NA,NA,0.00153,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM5,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,8.62,NA,NA,NA,0.015,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0025,NA,NA,NA,,NA,NA,0.00215,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM13,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,8.76,NA,NA,NA,0.016,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00247,NA,NA,NA,,NA,NA,0.00217,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM10,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,8.87,NA,NA,NA,0.018,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00301,NA,NA,NA,,NA,NA,0.00239,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM1,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,9.12,NA,NA,NA,0.019,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00294,NA,NA,NA,,NA,NA,0.00245,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM15,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,8.84,NA,NA,NA,0.019,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00316,NA,NA,NA,,NA,NA,0.00273,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM4,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,9.47,NA,NA,NA,0.021,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.0033,NA,NA,NA,,NA,NA,0.00274,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM11,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,0.027,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00319,NA,NA,NA,,NA,NA,0.00275,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM7,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,9.41,NA,NA,NA,0.024,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00387,NA,NA,NA,,NA,NA,0.00311,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM9,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,9.76,NA,NA,NA,0.022,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00378,NA,NA,NA,,NA,NA,0.00314,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM14,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,9.41,NA,NA,NA,0.025,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00407,NA,NA,NA,,NA,NA,0.00341,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM8,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,9.91,NA,NA,NA,0.028,NA,NA,NA,NA,U,NA,NA,NA,NA,NA,,,0.00445,NA,NA,NA,,NA,NA,0.00366,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM18,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,11.38,NA,NA,NA,0.043,0.036,0.003,NA,NA,U,NA,NA,NA,NA,NA,,,0.00632,NA,NA,NA,,NA,NA,0.00581,NA,NA,NA,NA,ANAL FIN DAMAGED,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,UM23,1,1,NA,NA,28,NA,8/2/2009,8/3/2009,NA,NA,NA,8,NA,NA,NA,14.64,NA,NA,NA,0.079,0.068,0.008,NA,NA,F,0,0,NA,NA,NA,,,0.01268,NA,NA,NA,,NA,NA,0.01107,NA,NA,NA,NA,STAGE 1,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1R2B,1,0,NA,NA,6,NA,8/2/2009,14/02/2009,NA,NA,1,13.92,NA,0.058,NA,14.84,NA,NA,NA,0.082,0.069,0.006,NA,F,F,0,0,NA,NA,NA,,,0.01437,0.00019,NA,NA,,NA,NA,0.01285,NA,NA,1,NA,YOLKING,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1R2O,1,0,NA,NA,6,NA,8/2/2009,14/02/2009,NA,NA,1,20.27,NA,0.204,NA,20.5,NA,NA,NA,0.223,0.177,0.02,NA,F,F,0,0,NA,NA,NA,,,0.03614,0.00196,NA,NA,,NA,NA,0.0331,NA,NA,1,NA,YOLKING,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,2O,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,11.45,NA,0.036,NA,16.68,NA,16.68,NA,0.123,0.103,0.01,NA,F,F,1,1,NA,NA,0,,,0.0208,0.00043,0.00027,0.00023,,NA,NA,0.01846,NA,NA,NA,NA,YOLKING,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1R,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,10.8,NA,0.028,NA,17.37,NA,17.37,NA,0.153,0.11,0.011,NA,F,F,1,6,NA,NA,0,,,0.02388,0.00007,0.00905,0.00697,,NA,NA,0.02112,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1B,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,10.3,NA,0.026,NA,18.09,NA,18.09,NA,0.169,0.127,0.012,NA,U,F,1,9,NA,NA,2,,,0.02781,0.00005,0.00993,0.0075,,NA,NA,0.02355,0.001103333,6.415455253,NA,NA,PROCESSED TOGETHER,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,2G,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,11.93,NA,0.035,NA,18.62,NA,18.62,NA,0.185,0.14,0.012,NA,F,F,1,6,NA,NA,0,,,0.02903,0.00018,0.0093,0.00716,,NA,NA,0.02566,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,2Y,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,11.97,NA,0.035,NA,19.84,NA,19.84,NA,0.22,0.171,0.015,NA,F,F,1,5,NA,NA,0,,,0.03681,0.00051,0.00719,0.00623,,NA,NA,0.03146,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1R2Y,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,16.25,NA,0.094,NA,21.07,NA,21.07,NA,0.295,0.221,0.017,NA,F,F,1,5,NA,NA,40,,,0.05176,0.00228,0.00612,0.00478,,NA,NA,0.04527,0.001224,6.63196709,NA,NA,YOLKING,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1R2R,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,21.08,NA,0.213,NA,24.84,NA,24.84,NA,0.446,0.307,0.024,NA,F,F,1,21,NA,NA,20,,,0.0751,0.00101,0.02866,0.02385,,NA,NA,0.06516,0.001364762,6.866905311,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1R2K,1,1,NA,0,6,NA,8/2/2009,14/02/2009,NA,NA,1,13.88,NA,0.064,NA,14.47,NA,NA,NA,0.073,0.063,0.003,NA,I,I,NA,NA,NA,NA,NA,,,0.01417,NA,NA,NA,,NA,NA,0.01252,NA,NA,NA,NA,STAGE 3,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1O,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,10.62,NA,0.023,NA,16.47,NA,16.47,NA,0.126,0.105,0.009,NA,U,I,NA,NA,NA,NA,NA,,,0.02415,NA,NA,NA,,NA,NA,0.01995,NA,NA,NA,NA,STAGE 3,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1Y,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,11.05,NA,0.029,NA,16.49,NA,16.49,NA,0.127,0.113,0.009,NA,U,I,NA,NA,NA,NA,NA,,,0.02533,NA,NA,NA,,NA,NA,0.02047,NA,NA,NA,NA,STAGE 2,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1K,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,12.74,NA,0.041,NA,16.98,NA,NA,NA,0.123,0.108,0.009,NA,I,M,NA,NA,NA,NA,NA,,,0.02322,NA,NA,NA,,NA,NA,0.0198,NA,NA,NA,NA,STAGE 4,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1G,1,1,1,1,31,NA,8/2/2009,11/3/2009,NA,NA,NA,11.29,NA,0.034,NA,17,NA,NA,NA,0.128,0.109,0.006,NA,I,M,NA,NA,NA,NA,NA,,,0.0253,NA,NA,NA,,NA,NA,0.02117,NA,NA,NA,NA,STAGE 4,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1R2G,1,1,1,1,28,NA,8/2/2009,8/3/2009,NA,NA,NA,17.44,NA,0.106,NA,17.86,NA,NA,NA,0.147,0.138,0.005,NA,M,M,NA,NA,NA,NA,NA,,,0.0297,NA,NA,NA,,NA,NA,0.02606,NA,NA,NA,NA,STAGE 4,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1B2Y,2,NA,NA,NA,22,NA,14/02/2009,8/3/2009,NA,NA,NA,17.57,NA,0.121,NA,21.19,NA,21.19,NA,0.282,0.196,0.018,NA,F,F,1,5,NA,NA,15,,,0.04402,0.00061,0.0096,0.01146,,NA,NA,0.03946,0.00192,7.658956413,NA,NA,YOLKING,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1B2R,2,NA,NA,NA,25,NA,14/02/2009,11/3/2009,NA,NA,NA,22.04,NA,0.205,NA,24.72,NA,24.72,NA,0.395,0.317,0.021,NA,F,F,1,15,NA,NA,0,,,0.06805,0.0001,0.02219,0.01805,,NA,NA,0.06017,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Aripo,3,12,HP,16,small,High,HP,NA,0,NA,NA,1B2O,2,NA,NA,NA,22,NA,14/02/2009,8/3/2009,NA,NA,NA,17.09,NA,0.094,NA,17.23,NA,NA,NA,0.133,0.12,0.007,NA,M,M,NA,NA,NA,NA,NA,,,0.02612,NA,NA,NA,,NA,NA,0.02275,NA,NA,NA,NA,STAGE 4,NA,NA,NA,NA
2009,guppy,PhenoxStruct,1,Aripo,Naranjo,4,13,LP,16,large,High,LP,NA,0,NA,NA,UM11,0,0,NA,NA,NA,NA,NA,8/3/2009,NA,NA,NA,NA,NA,NA,NA,10.64,NA,NA,NA,0.03,0.024,0.002,NA,NA,F,NA,NA,NA,NA,NA,,,0.00434,NA,NA,NA,,NA,NA,0.00387,NA,NA,NA,NA,NA,NA,NA,NA,NA
